X,Y,Z,Prefab,Rotation,Projector,Filler
-0.082601,0,0.24671,C80,326,P2,NaN
-0.31353,0,-0.017848,C80,22,P2,NaN
-0.078527,0,0.038376,C80,272,P2,NaN
-0.11954,0,0.47989,C80,182,P2,NaN
-0.36122,0,-0.39761,C80,66,P2,NaN
-0.46921,0,-0.1018,O,8,P2,NaN
-1.0131,0,0.56669,O,351,P2,NaN
-0.89502,0,0.14129,O,24,P2,NaN
-0.95176,0,-0.94778,C80,247,P2,NaN
-0.78336,0,-1.4974,C80,330,P2,NaN
-0.76852,0,-1.7942,C80,264,P2,NaN
-0.64768,0,-1.2885,C80,303,P2,NaN
-0.90631,0,-1.8747,C80,289,P2,NaN
-0.76621,0,-0.81462,C80,39,P2,NaN
-0.09064,0,-1.0077,C80,258,P2,NaN
-0.50155,0,-1.7422,C80,352,P2,NaN
-0.35088,0,-1.0682,C80,33,P2,NaN
-0.55838,0,-1.5993,O,299,P2,NaN
-0.86948,0,-1.1234,O,101,P2,NaN
-0.26282,0,-1.3297,O,18,P2,NaN
0.68803,0,-1.7428,C80,196,P3,NaN
0.41419,0,-1.0374,C80,287,P3,NaN
0.43959,0,-1.4136,C80,195,P3,NaN
0.9742,0,-0.91286,C80,76,P3,NaN
0.23335,0,-0.8545,C80,108,P3,NaN
0.35445,0,-1.8347,C80,215,P3,NaN
0.82342,0,-1.0753,C80,244,P3,NaN
0.16477,0,-1.1199,C80,215,P3,NaN
0.94787,0,-1.4466,C80,114,P3,NaN
0.18548,0,-1.4462,O,317,P3,NaN
0.61812,0,-1.1979,O,349,P3,NaN
0.88507,0,-1.9216,O,332,P3,NaN
0.17412,0,0.18532,C80,127,P3,NaN
0.4128,0,0.34005,C80,46,P3,NaN
0.82877,0,-0.49343,C80,87,P3,NaN
0.36463,0,-0.062167,C80,174,P3,NaN
0.77299,0,-0.19625,C80,331,P3,NaN
0.38866,0,-0.23635,C80,100,P3,NaN
0.43124,0,-0.47738,C80,229,P3,NaN
0.58142,0,0.30165,C80,213,P3,NaN
0.99868,0,0.34538,C80,157,P3,NaN
0.45512,0,-0.64218,O,300,P3,NaN
0.99192,0,-0.51892,O,43,P3,NaN
0.81146,0,0.12345,O,168,P3,NaN
0.35133,0,1.3448,C80,118,P3,NaN
0.41842,0,1.6826,C80,72,P3,NaN
0.63892,0,0.801,C80,292,P3,NaN
0.30636,0,1.1467,C80,303,P3,NaN
0.19689,0,1.6248,C80,269,P3,NaN
0.46941,0,0.94481,C80,285,P3,NaN
0.99732,0,1.0535,C80,336,P3,NaN
0.79633,0,0.8061,C80,289,P3,NaN
0.61595,0,1.6638,C80,262,P3,NaN
0.12909,0,0.68618,O,227,P3,NaN
0.51123,0,1.1146,O,11,P3,NaN
0.73551,0,0.9735,O,141,P3,NaN
-0.91823,0,1.3032,C80,59,P3,NaN
-0.61564,0,0.6612,C80,107,P3,NaN
-0.92749,0,1.6467,C80,242,P3,NaN
-0.37565,0,0.62127,C80,317,P3,NaN
-0.79711,0,1.4241,C80,26,P3,NaN
-0.46004,0,1.5898,C80,49,P3,NaN
-0.63231,0,1.2596,C80,200,P3,NaN
-0.70001,0,1.5588,C80,324,P3,NaN
-0.24071,0,1.5808,C80,4,P3,NaN
-0.39534,0,0.8132,O,178,P3,NaN
-0.1553,0,1.2303,O,165,P3,NaN
-0.57685,0,1.4178,O,308,P3,NaN
-0.11241,0,0.3823,C80,233,P3,NaN
-0.53769,0,0.091982,C80,111,P3,NaN
-0.8161,0,0.23987,C80,21,P3,NaN
-0.34052,0,0.33313,C80,45,P3,NaN
-0.19071,0,-0.029313,C80,339,P3,NaN
-0.90723,0,-0.22373,C80,314,P3,NaN
-0.7116,0,-0.54509,C80,152,P3,NaN
-0.94881,0,0.45841,C80,14,P3,NaN
-0.83831,0,-0.64587,C80,281,P3,NaN
-0.57862,0,0.24587,O,116,P3,NaN
-0.75559,0,-0.31111,O,228,P3,NaN
-0.42788,0,-0.51613,O,256,P3,NaN
-0.38075,0,-1.4079,C80,321,P3,NaN
-0.86332,0,-1.1267,C80,156,P3,NaN
-0.63088,0,-1.3193,C80,347,P3,NaN
-0.57868,0,-1.8169,C80,197,P3,NaN
-0.3378,0,-1.7338,C80,247,P3,NaN
-0.14784,0,-0.8171,C80,184,P3,NaN
-0.21551,0,-1.4287,C80,22,P3,NaN
-0.85462,0,-1.3231,C80,116,P3,NaN
-0.36555,0,-0.81499,C80,123,P3,NaN
-0.24511,0,-1.2766,O,206,P3,NaN
-0.80565,0,-1.641,O,80,P3,NaN
-0.99747,0,-0.9184,O,186,P3,NaN
