X,Y,Z,Prefab,Rotation,Projector,Filler
0.92418,0,0.4001,O,331,P2,NaN
0.73769,0,0.02123,O,81,P2,NaN
0.9824,0,-0.064695,O,213,P2,NaN
0.37262,0,-0.25956,O,324,P2,NaN
0.27205,0,0.14915,O,109,P2,NaN
0.60248,0,0.29786,O,136,P2,NaN
0.25324,0,1.6807,C10,212,P2,NaN
1.005,0,1.2652,C10,338,P2,NaN
0.38794,0,1.3299,C10,1,P2,NaN
0.99625,0,1.0177,C10,318,P2,NaN
0.70242,0,1.5346,C10,261,P2,NaN
0.86174,0,1.5553,C10,58,P2,NaN
0.24083,0,1.0213,O,336,P2,NaN
0.9076,0,0.89636,O,188,P2,NaN
0.65795,0,1.0366,O,111,P2,NaN
0.63018,0,1.3124,O,320,P2,NaN
0.49695,0,1.732,O,280,P2,NaN
0.48887,0,1.4839,O,221,P2,NaN
-0.87015,0,0.76861,C10,276,P2,NaN
-0.3415,0,1.4431,C10,143,P2,NaN
-0.36335,0,0.73518,C10,241,P2,NaN
-0.34512,0,1.7614,C10,94,P2,NaN
-0.87082,0,1.1299,C10,216,P2,NaN
-0.88226,0,1.7293,C10,143,P2,NaN
-0.70047,0,1.4786,O,265,P2,NaN
-0.66333,0,0.92936,O,124,P2,NaN
-0.60039,0,1.8659,O,73,P2,NaN
-0.54529,0,0.76817,O,154,P2,NaN
-0.52911,0,1.5795,O,106,P2,NaN
-0.59333,0,1.0806,O,160,P2,NaN
-0.79109,0,-0.33749,C10,122,P2,NaN
-0.15038,0,0.53517,C10,190,P2,NaN
-0.94676,0,-0.4842,C10,352,P2,NaN
-0.2554,0,0.16402,C10,35,P2,NaN
-0.61072,0,0.4631,C10,21,P2,NaN
-0.50344,0,0.31296,C10,121,P2,NaN
-0.67909,0,0.25702,O,121,P2,NaN
-0.34234,0,-0.31094,O,179,P2,NaN
-0.91276,0,0.20596,O,159,P2,NaN
-0.57918,0,-0.20519,O,317,P2,NaN
-0.80152,0,-0.55533,O,123,P2,NaN
-0.39064,0,-0.51927,O,104,P2,NaN
-0.95764,0,-1.0595,C10,286,P2,NaN
-0.73666,0,-1.786,C10,298,P2,NaN
-0.50013,0,-0.90266,C10,58,P2,NaN
-0.68547,0,-1.2153,C10,6,P2,NaN
-0.39543,0,-1.1868,C10,165,P2,NaN
-0.27185,0,-1.7842,C10,321,P2,NaN
-0.54389,0,-1.6849,O,111,P2,NaN
-0.16673,0,-1.3207,O,357,P2,NaN
-0.37204,0,-1.5218,O,55,P2,NaN
-0.78855,0,-0.82674,O,74,P2,NaN
-0.71722,0,-1.6111,O,336,P2,NaN
-0.22594,0,-0.77181,O,187,P2,NaN
0.68912,0,-1.3195,C10,45,P3,NaN
0.85808,0,-1.6314,C10,132,P3,NaN
0.086835,0,-1.3388,C10,98,P3,NaN
0.3983,0,-1.7222,C10,293,P3,NaN
0.70428,0,-1.7864,C10,206,P3,NaN
0.53172,0,-1.6327,C10,152,P3,NaN
0.88553,0,-0.81762,O,281,P3,NaN
0.39357,0,-1.2234,O,288,P3,NaN
0.38305,0,-1.4046,O,265,P3,NaN
0.26348,0,-1.6009,O,115,P3,NaN
0.43234,0,-1.9104,O,143,P3,NaN
0.73594,0,-0.97681,O,135,P3,NaN
0.3316,0,-0.65963,C10,150,P3,NaN
0.47679,0,-0.25584,C10,8,P3,NaN
0.43519,0,0.13598,C10,265,P3,NaN
0.67731,0,0.34806,C10,208,P3,NaN
0.94614,0,-0.087972,C10,320,P3,NaN
0.62679,0,-0.28579,C10,118,P3,NaN
0.78877,0,0.14731,O,229,P3,NaN
0.21094,0,0.017658,O,195,P3,NaN
0.09365,0,-0.27024,O,268,P3,NaN
0.49976,0,-0.59791,O,90,P3,NaN
0.75986,0,-0.49159,O,307,P3,NaN
0.906,0,-0.62182,O,176,P3,NaN
0.81975,0,1.1122,C10,348,P3,NaN
0.61791,0,1.4628,C10,142,P3,NaN
0.078072,0,1.2298,C10,80,P3,NaN
0.40764,0,1.7128,C10,233,P3,NaN
0.28891,0,1.4566,C10,163,P3,NaN
0.57599,0,1.0717,C10,66,P3,NaN
0.40875,0,0.84231,O,57,P3,NaN
0.683,0,1.2194,O,224,P3,NaN
0.25205,0,1.092,O,157,P3,NaN
0.77358,0,0.89661,O,230,P3,NaN
0.23826,0,0.71653,O,210,P3,NaN
0.62783,0,0.68184,O,14,P3,NaN
-0.63758,0,1.0431,C10,273,P3,NaN
-0.9976,0,1.3993,C10,207,P3,NaN
-0.15895,0,0.79723,C10,21,P3,NaN
-0.61454,0,1.261,C10,82,P3,NaN
-0.34568,0,0.72944,C10,3,P3,NaN
-1.0133,0,1.2319,C10,220,P3,NaN
-0.24315,0,1.3973,O,253,P3,NaN
-0.28611,0,0.96624,O,154,P3,NaN
-0.20571,0,1.1874,O,353,P3,NaN
-0.11936,0,1.6216,O,293,P3,NaN
-1.013,0,0.62436,O,129,P3,NaN
-0.84155,0,1.4596,O,18,P3,NaN
-0.87305,0,-0.12069,C10,317,P3,NaN
-0.76437,0,0.35536,C10,220,P3,NaN
-0.43956,0,-0.59123,C10,24,P3,NaN
-0.21922,0,-0.24985,C10,83,P3,NaN
-0.19418,0,0.19894,C10,232,P3,NaN
-0.62444,0,-0.0067311,C10,133,P3,NaN
-0.90989,0,-0.52533,O,199,P3,NaN
-0.9249,0,0.36122,O,269,P3,NaN
-0.55691,0,-0.44162,O,204,P3,NaN
-0.62956,0,0.19789,O,334,P3,NaN
-0.49084,0,-0.19528,O,144,P3,NaN
-0.77168,0,0.1415,O,49,P3,NaN
-0.13503,0,-1.7892,C10,46,P3,NaN
-0.43142,0,-1.3075,C10,222,P3,NaN
-0.30306,0,-1.877,C10,169,P3,NaN
-0.12663,0,-1.0587,C10,202,P3,NaN
-0.47816,0,-1.5711,C10,208,P3,NaN
-0.93598,0,-1.8561,C10,43,P3,NaN
-0.63439,0,-1.0913,O,149,P3,NaN
-0.90059,0,-0.92345,O,154,P3,NaN
-0.19376,0,-1.5845,O,49,P3,NaN
-0.28108,0,-1.1993,O,22,P3,NaN
-0.68779,0,-1.3037,O,229,P3,NaN
-0.31259,0,-1.4562,O,286,P3,NaN
