X,Y,Z,Prefab,Rotation,Projector,Filler
-0.65632,0,-1.5287,O,36,P1,NaN
-0.45781,0,-1.4787,O,340,P1,NaN
-0.55965,0,-1.6877,O,320,P1,NaN
0.77921,0,-0.82706,C10,166,P2,NaN
0.79504,0,-1.0811,C10,176,P2,NaN
0.60167,0,-1.1203,C10,240,P2,NaN
0.57796,0,-1.2858,O,329,P2,NaN
0.37478,0,-1.8788,O,183,P2,NaN
0.91716,0,-1.4406,O,270,P2,NaN
0.31553,0,-0.7625,O,70,P2,NaN
0.94796,0,-0.79235,O,266,P2,NaN
0.21002,0,-1.6683,O,194,P2,NaN
0.48794,0,-0.88331,O,49,P2,NaN
0.31309,0,-1.4227,O,191,P2,NaN
0.74147,0,-1.5897,O,220,P2,NaN
0.17092,0,-0.022183,C10,164,P2,NaN
0.88949,0,-0.020806,C10,113,P2,NaN
0.99668,0,-0.2882,C10,180,P2,NaN
0.86344,0,0.31977,O,202,P2,NaN
0.70736,0,-0.08761,O,322,P2,NaN
0.16683,0,-0.56554,O,64,P2,NaN
0.11929,0,0.42138,O,137,P2,NaN
0.75031,0,-0.49709,O,287,P2,NaN
0.84075,0,-0.36338,O,183,P2,NaN
0.18933,0,-0.23263,O,75,P2,NaN
0.65007,0,0.14217,O,284,P2,NaN
0.12972,0,0.2125,O,311,P2,NaN
0.68696,0,1.7933,C10,17,P2,NaN
0.60204,0,1.6395,C10,146,P2,NaN
0.88502,0,1.1604,C10,39,P2,NaN
0.14485,0,1.8437,O,351,P2,NaN
0.48483,0,1.4968,O,115,P2,NaN
0.63283,0,1.4404,O,242,P2,NaN
0.77198,0,0.88711,O,186,P2,NaN
0.38216,0,1.1595,O,356,P2,NaN
0.64514,0,0.74093,O,88,P2,NaN
0.78509,0,1.5787,O,275,P2,NaN
0.53705,0,1.8788,O,239,P2,NaN
0.17826,0,1.1847,O,15,P2,NaN
-0.6869,0,0.78243,C10,2,P2,NaN
-0.50829,0,1.451,C10,48,P2,NaN
-0.12137,0,0.80879,C10,152,P2,NaN
-0.41913,0,0.73074,O,354,P2,NaN
-0.53927,0,1.8043,O,313,P2,NaN
-0.50363,0,1.614,O,202,P2,NaN
-0.67721,0,0.99188,O,235,P2,NaN
-0.29122,0,1.1859,O,152,P2,NaN
-0.38961,0,1.7771,O,54,P2,NaN
-0.89221,0,1.6103,O,279,P2,NaN
-0.80832,0,1.3226,O,260,P2,NaN
-0.13223,0,1.1521,O,79,P2,NaN
-0.87676,0,0.1138,C10,162,P2,NaN
-0.72356,0,-0.056703,C10,82,P2,NaN
-0.28907,0,-0.17492,C10,349,P2,NaN
-0.83535,0,0.55069,O,33,P2,NaN
-0.10228,0,-0.50122,O,113,P2,NaN
-0.7733,0,0.38299,O,65,P2,NaN
-0.38978,0,0.47756,O,211,P2,NaN
-0.27679,0,-0.38827,O,209,P2,NaN
-0.65039,0,-0.3755,O,97,P2,NaN
-0.99141,0,-0.50237,O,48,P2,NaN
-0.12066,0,0.35932,O,243,P2,NaN
-0.95121,0,-0.30066,O,84,P2,NaN
-0.092162,0,-1.6245,C10,15,P2,NaN
-0.42364,0,-0.82271,C10,15,P2,NaN
-0.71015,0,-1.4233,C10,346,P2,NaN
-0.38089,0,-1.094,O,143,P2,NaN
-0.69642,0,-1.0762,O,203,P2,NaN
-0.6807,0,-1.7121,O,1,P2,NaN
-0.12142,0,-0.96589,O,5,P2,NaN
-0.16624,0,-1.7855,O,81,P2,NaN
-0.31893,0,-0.94954,O,355,P2,NaN
-0.36602,0,-1.551,O,129,P2,NaN
-0.21816,0,-0.83649,O,34,P2,NaN
-0.23206,0,-1.3444,O,237,P2,NaN
0.32257,0,-1.6787,C10,295,P3,NaN
0.084976,0,-1.8623,C10,55,P3,NaN
0.66815,0,-1.0731,C10,322,P3,NaN
0.86097,0,-1.3224,O,184,P3,NaN
0.83575,0,-1.6329,O,266,P3,NaN
0.080028,0,-1.137,O,172,P3,NaN
0.45353,0,-0.85257,O,168,P3,NaN
0.47174,0,-1.8781,O,340,P3,NaN
0.71161,0,-1.5146,O,58,P3,NaN
0.22414,0,-0.99664,O,257,P3,NaN
0.12695,0,-1.5187,O,197,P3,NaN
1.0268,0,-1.0697,O,90,P3,NaN
0.37153,0,0.12489,C10,279,P3,NaN
0.86614,0,-0.27909,C10,166,P3,NaN
0.33253,0,-0.43996,C10,94,P3,NaN
0.64569,0,-0.22761,O,355,P3,NaN
0.072686,0,-0.35028,O,260,P3,NaN
0.077202,0,0.23944,O,111,P3,NaN
0.58194,0,-0.43698,O,257,P3,NaN
0.99449,0,-0.43011,O,231,P3,NaN
0.1209,0,-0.093254,O,300,P3,NaN
0.36316,0,0.40105,O,308,P3,NaN
0.74426,0,0.35216,O,263,P3,NaN
0.5825,0,-0.037655,O,143,P3,NaN
0.2528,0,1.4835,C10,25,P3,NaN
0.79814,0,1.1634,C10,60,P3,NaN
0.34253,0,0.65778,C10,356,P3,NaN
0.98072,0,0.7211,O,87,P3,NaN
0.34811,0,0.98724,O,336,P3,NaN
0.1236,0,1.6247,O,38,P3,NaN
0.58154,0,1.4536,O,344,P3,NaN
0.75227,0,0.79536,O,10,P3,NaN
0.54229,0,1.2156,O,250,P3,NaN
0.93124,0,0.87765,O,95,P3,NaN
0.5426,0,1.6315,O,74,P3,NaN
0.30333,0,1.2804,O,329,P3,NaN
-0.20781,0,1.1656,C10,105,P3,NaN
-0.36905,0,0.66158,C10,96,P3,NaN
-0.90957,0,0.87605,C10,183,P3,NaN
-0.48993,0,1.3975,O,210,P3,NaN
-0.79824,0,0.69824,O,11,P3,NaN
-0.11932,0,1.3125,O,23,P3,NaN
-0.64154,0,1.3896,O,359,P3,NaN
-0.99614,0,1.3352,O,218,P3,NaN
-0.37254,0,1.0367,O,299,P3,NaN
-0.62531,0,1.6701,O,131,P3,NaN
-0.176,0,0.87725,O,273,P3,NaN
-0.43353,0,0.83835,O,221,P3,NaN
-0.13421,0,-0.25016,C10,309,P3,NaN
-0.53021,0,0.21421,C10,335,P3,NaN
-0.17967,0,0.36991,C10,186,P3,NaN
-1.0177,0,-0.54068,O,277,P3,NaN
-0.93784,0,0.12978,O,285,P3,NaN
-0.56187,0,0.41062,O,223,P3,NaN
-0.90995,0,-0.19742,O,250,P3,NaN
-0.4368,0,-0.20556,O,127,P3,NaN
-0.15345,0,0.012993,O,26,P3,NaN
-0.71187,0,0.24354,O,229,P3,NaN
-0.38787,0,-0.0028108,O,299,P3,NaN
-0.46825,0,-0.5794,O,159,P3,NaN
-0.81504,0,-1.3741,C10,28,P3,NaN
-1.0048,0,-0.89577,C10,32,P3,NaN
-0.1611,0,-1.4698,C10,39,P3,NaN
-0.71015,0,-1.753,O,167,P3,NaN
-1.0066,0,-1.4292,O,300,P3,NaN
-0.089337,0,-1.6912,O,83,P3,NaN
-0.50793,0,-1.797,O,256,P3,NaN
-0.48733,0,-1.294,O,228,P3,NaN
-0.6797,0,-0.90435,O,262,P3,NaN
-0.081553,0,-1.071,O,79,P3,NaN
-0.10892,0,-1.2187,O,123,P3,NaN
-0.28099,0,-0.91214,O,224,P3,NaN
