X,Y,Z,Prefab,Rotation,Projector,Filler
-0.21054,0,-0.14036,O,119,P1,NaN
-0.71456,0,0.28088,O,189,P1,NaN
-0.11842,0,0.27705,O,160,P1,NaN
-0.98942,0,0.23219,O,315,P1,NaN
-0.9685,0,-0.15319,O,3,P1,NaN
-0.40945,0,-0.95947,C80,337,P1,NaN
-0.79849,0,-0.67712,C80,69,P1,NaN
-0.71686,0,-1.3236,C80,325,P1,NaN
-0.30123,0,-1.1141,O,168,P1,NaN
-0.45056,0,-0.80094,O,321,P1,NaN
-0.07186,0,-1.1455,O,42,P1,NaN
-0.36678,0,-1.5098,O,207,P1,NaN
-0.65637,0,-0.86621,O,177,P1,NaN
-0.56313,0,-1.6945,O,203,P1,NaN
-0.73985,0,-1.5152,O,359,P1,NaN
-0.62485,0,-0.65829,O,325,P1,NaN
-0.12103,0,-1.3307,O,194,P1,NaN
0.3044,0,-1.2653,C80,36,P2,NaN
0.95525,0,-1.5516,C80,154,P2,NaN
0.55213,0,-1.2537,C80,62,P2,NaN
0.68518,0,-1.4045,O,312,P2,NaN
0.29861,0,-1.0599,O,336,P2,NaN
0.29509,0,-0.79655,O,276,P2,NaN
0.60291,0,-1.5782,O,158,P2,NaN
0.22237,0,-1.5668,O,302,P2,NaN
0.81461,0,-1.7337,O,181,P2,NaN
0.66375,0,-1.8505,O,255,P2,NaN
0.12731,0,-0.79935,O,13,P2,NaN
0.29789,0,-1.7968,O,147,P2,NaN
0.14062,0,-0.43821,C80,193,P2,NaN
0.90824,0,-0.37176,C80,100,P2,NaN
0.89136,0,0.40709,C80,76,P2,NaN
0.4846,0,0.058511,O,174,P2,NaN
0.1516,0,0.45402,O,91,P2,NaN
0.71419,0,0.23526,O,237,P2,NaN
0.26493,0,0.5757,O,264,P2,NaN
0.13354,0,-0.016366,O,46,P2,NaN
0.24448,0,-0.55753,O,187,P2,NaN
0.87578,0,-0.046636,O,299,P2,NaN
0.32391,0,-0.14119,O,153,P2,NaN
0.49687,0,-0.53325,O,44,P2,NaN
0.9546,0,1.4762,C80,269,P2,NaN
0.68512,0,1.1036,C80,205,P2,NaN
0.34856,0,1.3093,C80,333,P2,NaN
0.82652,0,0.93692,O,268,P2,NaN
0.12414,0,1.2264,O,263,P2,NaN
0.16913,0,1.7849,O,17,P2,NaN
0.28413,0,1.4893,O,289,P2,NaN
0.24016,0,1.0045,O,211,P2,NaN
0.59105,0,1.7894,O,242,P2,NaN
0.1394,0,0.75005,O,134,P2,NaN
0.53478,0,0.8557,O,141,P2,NaN
0.59477,0,1.2453,O,54,P2,NaN
-0.96818,0,0.91601,C80,352,P2,NaN
-0.78997,0,1.0558,C80,29,P2,NaN
-0.80523,0,1.7448,C80,99,P2,NaN
-0.74965,0,1.2704,O,64,P2,NaN
-0.38272,0,1.5758,O,180,P2,NaN
-0.24886,0,0.86062,O,50,P2,NaN
-0.21247,0,1.2373,O,265,P2,NaN
-0.12147,0,1.4784,O,99,P2,NaN
-0.46954,0,1.8146,O,79,P2,NaN
-0.53614,0,1.1598,O,154,P2,NaN
-0.98625,0,1.6177,O,91,P2,NaN
-0.6669,0,1.4964,O,141,P2,NaN
-0.3377,0,-0.57862,C80,233,P2,NaN
-0.17767,0,-0.070549,C80,189,P2,NaN
-0.41265,0,0.02445,C80,290,P2,NaN
-0.61974,0,-0.46364,O,283,P2,NaN
-0.2227,0,0.20101,O,332,P2,NaN
-0.42548,0,0.43401,O,105,P2,NaN
-0.44462,0,-0.16875,O,202,P2,NaN
-0.58436,0,-0.27481,O,115,P2,NaN
-0.85192,0,-0.056892,O,203,P2,NaN
-0.91373,0,-0.49985,O,296,P2,NaN
-0.47029,0,0.21456,O,333,P2,NaN
-1.0166,0,0.22913,O,57,P2,NaN
-0.5861,0,-1.0684,C80,51,P2,NaN
-0.28174,0,-1.5549,C80,208,P2,NaN
-0.29932,0,-1.7604,C80,264,P2,NaN
-0.67919,0,-0.84002,O,196,P2,NaN
-0.35009,0,-1.0972,O,247,P2,NaN
-0.33666,0,-1.4014,O,38,P2,NaN
-0.86817,0,-1.1646,O,189,P2,NaN
-0.95969,0,-1.499,O,231,P2,NaN
-1.0287,0,-1.2653,O,61,P2,NaN
-0.071071,0,-1.0261,O,237,P2,NaN
-0.46357,0,-1.2076,O,69,P2,NaN
-0.49557,0,-1.5784,O,26,P2,NaN
0.74528,0,-1.7201,C80,288,P3,NaN
0.87745,0,-1.0362,C80,110,P3,NaN
0.73138,0,-1.2607,C80,66,P3,NaN
0.15059,0,-1.3293,O,326,P3,NaN
0.92608,0,-1.7221,O,54,P3,NaN
0.35034,0,-0.95094,O,265,P3,NaN
0.96218,0,-0.87597,O,341,P3,NaN
0.10519,0,-1.4934,O,224,P3,NaN
0.64628,0,-1.856,O,200,P3,NaN
0.84113,0,-1.4392,O,118,P3,NaN
0.21691,0,-0.85281,O,152,P3,NaN
1.0188,0,-1.4953,O,170,P3,NaN
0.56882,0,-0.29056,C80,9,P3,NaN
0.82469,0,-0.52756,C80,95,P3,NaN
0.27242,0,0.27998,C80,123,P3,NaN
0.49304,0,0.1322,O,190,P3,NaN
0.56037,0,-0.0022237,O,100,P3,NaN
0.36686,0,-0.14152,O,32,P3,NaN
0.80629,0,0.03282,O,172,P3,NaN
0.77387,0,0.24931,O,202,P3,NaN
0.073234,0,0.34272,O,192,P3,NaN
0.96228,0,-0.25809,O,114,P3,NaN
0.25432,0,-0.48562,O,111,P3,NaN
1.0133,0,-0.52207,O,183,P3,NaN
0.11167,0,1.0214,C80,288,P3,NaN
0.41685,0,0.77169,C80,339,P3,NaN
0.35166,0,1.6377,C80,64,P3,NaN
0.33913,0,1.3455,O,341,P3,NaN
0.89247,0,0.72716,O,69,P3,NaN
0.23049,0,0.88662,O,180,P3,NaN
0.31781,0,1.179,O,177,P3,NaN
0.88657,0,1.5552,O,325,P3,NaN
0.88502,0,1.712,O,293,P3,NaN
0.5875,0,0.64523,O,259,P3,NaN
0.76156,0,1.3421,O,208,P3,NaN
0.91028,0,1.2867,O,147,P3,NaN
-0.089257,0,1.464,C80,164,P3,NaN
-0.080364,0,0.82928,C80,162,P3,NaN
-0.65686,0,1.2389,C80,261,P3,NaN
-0.85167,0,1.1518,O,60,P3,NaN
-0.51191,0,1.4813,O,289,P3,NaN
-0.16748,0,1.0248,O,281,P3,NaN
-0.98692,0,1.0468,O,245,P3,NaN
-0.66331,0,0.64065,O,155,P3,NaN
-0.83652,0,1.6952,O,134,P3,NaN
-0.34611,0,1.342,O,328,P3,NaN
-0.42956,0,0.93214,O,225,P3,NaN
-1.0144,0,0.67405,O,129,P3,NaN
-0.3833,0,0.20483,C80,144,P3,NaN
-0.2901,0,-0.52433,C80,278,P3,NaN
-0.59984,0,-0.55153,C80,243,P3,NaN
-0.97825,0,-0.36304,O,188,P3,NaN
-0.78825,0,0.23193,O,220,P3,NaN
-0.65326,0,-0.40978,O,114,P3,NaN
-0.83841,0,-0.64619,O,104,P3,NaN
-0.45536,0,-0.23992,O,291,P3,NaN
-0.26013,0,0.45511,O,150,P3,NaN
-0.54359,0,0.12775,O,281,P3,NaN
-0.60105,0,0.3681,O,156,P3,NaN
-0.8311,0,-0.14905,O,290,P3,NaN
-0.68071,0,-1.3151,C80,35,P3,NaN
-0.54532,0,-1.7526,C80,135,P3,NaN
-0.36714,0,-1.7359,C80,99,P3,NaN
-0.81933,0,-1.0904,O,303,P3,NaN
-0.12824,0,-1.1083,O,220,P3,NaN
-0.31261,0,-0.9959,O,343,P3,NaN
-0.14959,0,-1.8308,O,234,P3,NaN
-0.71333,0,-1.7641,O,40,P3,NaN
-0.9388,0,-1.1941,O,227,P3,NaN
-0.43905,0,-1.2032,O,210,P3,NaN
-0.98654,0,-1.5853,O,48,P3,NaN
-0.69191,0,-0.88266,O,261,P3,NaN
